TABELA CEST 2018;;;;;;;
CÓDIGO SEGMENTO;DESCRIÇÃO SEGMENTO;ITEM;CEST;NCM;DESCRIÇÃO;INÍCIO VIGÊNCIA;FINAL VIGÊNCIA
19;Produtos de papelaria;110;1901100;37039010;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela;01/07/2017;
19;Produtos de papelaria;110;1901100;37040000;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela;01/07/2017;
19;Produtos de papelaria;110;1901100;48022010;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela;01/07/2017;
19;Produtos de papelaria;120;1901200;48101390;Papel almaço;01/07/2017;
19;Produtos de papelaria;130;1901300;48169010;Papel hectográfico;01/07/2017;
19;Produtos de papelaria;140;1901400;39202019;Papel celofane e tipo celofane;01/07/2017;
19;Produtos de papelaria;150;1901500;48062000;Papel impermeável;01/07/2017;
19;Produtos de papelaria;160;1901600;48081000;Papel crepon;01/07/2017;
19;Produtos de papelaria;170;1901700;48102290;Papel fantasia;01/07/2017;
19;Produtos de papelaria;180;1901800;4809;Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas;01/07/2017;
19;Produtos de papelaria;180;1901800;4816;Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas;01/07/2017;
19;Produtos de papelaria;190;1901900;4817;Envelopes, aerogramas, bilhetes-postais não ilustrados e cartões para correspondência, de papel ou cartão, caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência;01/07/2017;
19;Produtos de papelaria;200;1902000;48201000;Livros de registro e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes;01/07/2017;
19;Produtos de papelaria;210;1902100;48202000;Cadernos;01/07/2017;
19;Produtos de papelaria;220;1902200;48203000;Classificadores, capas para encadernação (exceto as capas para livros) e capas de processos;01/07/2017;
19;Produtos de papelaria;230;1902300;48204000;Formulários em blocos tipo “manifold”, mesmo com folhas intercaladas de papel-carbono;01/07/2017;
19;Produtos de papelaria;240;1902400;48205000;Álbuns para amostras ou para coleções;01/07/2017;
19;Produtos de papelaria;250;1902500;48209000;Pastas para documentos, outros artigos escolares, de escritório ou de papelaria, de papel ou cartão e capas para livros, de papel ou cartão;01/07/2017;
19;Produtos de papelaria;260;1902600;49090000;Cartões postais impressos ou ilustrados, cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarnições ou aplicações (conhecidos como cartões de expressão social - de época/sentimento);01/07/2017;
19;Produtos de papelaria;270;1902700;96081000;Canetas esferográficas;01/07/2017;
19;Produtos de papelaria;280;1902800;96082000;Canetas e marcadores, com ponta de feltro ou com outras pontas porosas;01/07/2017;
19;Produtos de papelaria;290;1902900;96083000;Canetas tinteiro;01/07/2017;
19;Produtos de papelaria;300;1903000;9608;"Outras canetas; sortidos de canetas";01/07/2017;
19;Produtos de papelaria;310;1903100;480256;Papel cortado “cutsize” (tipo A3, A4, ofício I e II, carta e outros);01/07/2017;
19;Produtos de papelaria;320;1903200;52105990;Papel camurça;01/07/2017;
19;Produtos de papelaria;330;1903300;76071190;Papel laminado e papel espelho;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;10;2000100;12119090;Henna (embalagens de conteúdo inferior ou igual a 200 g);01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;11;2000101;12119090;Henna (embalagens de conteúdo superior a 200 g);01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;20;2000200;27121000;Vaselina;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;30;2000300;28142000;Amoníaco em solução aquosa (amônia);01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;40;2000400;28470000;Peróxido de hidrogênio, em embalagens de conteúdo inferior ou igual a 500 ml;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;50;2000500;30067000;Lubrificação íntima;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;60;2000600;3301;"Óleos essenciais (desterpenados ou não), incluídos os chamados “concretos” ou “absolutos”; resinoides; oleorresinas de extração; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tratamento de flores através de substâncias gordas ou por maceração; subprodutos terpênicos residuais da desterpenação dos óleos essenciais; águas destiladas aromáticas e soluções aquosas de óleos essenciais, em embalagens de conteúdo inferior ou igual a 500 ml";01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;70;2000700;33030010;Perfumes (extratos);01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;80;2000800;33030020;Águas-de-colônia;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;90;2000900;33041000;Produtos de maquilagem para os lábios;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;100;2001000;33042010;Sombra, delineador, lápis para sobrancelhas e rímel;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;110;2001100;33042090;Outros produtos de maquilagem para os olhos;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;120;2001200;33043000;Preparações para manicuros e pedicuros, incluindo removedores de esmalte à base de acetona;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;130;2001300;33049100;Pós, incluídos os compactos;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;140;2001400;33049910;Cremes de beleza, cremes nutritivos e loções tônicas;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;150;2001500;33049990;Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações solares e antissolares;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;160;2001600;33049990;Preparações solares e antissolares;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;170;2001700;33051000;Xampus para o cabelo;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;180;2001800;33052000;Preparações para ondulação ou alisamento, permanentes, dos cabelos;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;190;2001900;33053000;Laquês para o cabelo;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;200;2002000;33059000;Outras preparações capilares, incluindo máscaras e finalizadores;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;210;2002100;33059000;Condicionadores;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;220;2002200;33059000;Tintura para o cabelo;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;230;2002300;33061000;Dentifrícios;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;240;2002400;33062000;Fios utilizados para limpar os espaços interdentais (fios dentais);01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;250;2002500;33069000;Outras preparações para higiene bucal ou dentária;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;260;2002600;33071000;Preparações para barbear (antes, durante ou após);01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;270;2002700;33072010;Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;271;2002701;33072010;Loções e óleos desodorantes hidratantes líquidos;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;280;2002800;33072010;Antiperspirantes líquidos;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;290;2002900;33072090;Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;291;2002901;33072090;Outras loções e óleos desodorantes hidratantes;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;300;2003000;33072090;Outros antiperspirantes;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;310;2003100;33073000;Sais perfumados e outras preparações para banhos;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;320;2003200;33079000;Outros produtos de perfumaria preparados;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;321;2003201;33079000;Outros produtos de toucador preparados;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;330;2003300;33079000;Soluções para lentes de contato ou para olhos artificiais;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;340;2003400;34011190;Sabões de toucador em barras, pedaços ou figuras moldados;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;350;2003500;34011900;Outros sabões, produtos e preparações, em barras, pedaços ou figuras moldados;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;351;2003501;34011900;Lenços umedecidos;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;360;2003600;34012010;Sabões de toucador sob outras formas;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;370;2003700;34013000;Produtos e preparações orgânicos tensoativos para lavagem da pele, na forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;380;2003800;40149010;Bolsa para gelo ou para água quente;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;390;2003900;40149090;Chupetas e bicos para mamadeiras e para chupetas, de borracha;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;400;2004000;39269090;Chupetas e bicos para mamadeiras e para chupetas, de silicone;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;400;2004000;39269040;Chupetas e bicos para mamadeiras e para chupetas, de silicone;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;400;2004000;39249000;Chupetas e bicos para mamadeiras e para chupetas, de silicone;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;410;2004100;42021;Malas e maletas de toucador;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;420;2004200;48181000;Papel higiênico - folha simples;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;430;2004300;48181000;Papel higiênico - folha dupla e tripla;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;440;2004400;48182000;Lenços (incluídos os de maquilagem) e toalhas de mão;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;450;2004500;48182000;Papel toalha de uso institucional do tipo comercializado em rolos igual ou superior a 80 metros e do tipo comercializado em folhas intercaladas;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;460;2004600;48183000;Toalhas e guardanapos de mesa;01/07/2017;
20;Produtos de perfumaria e de higiene pessoal e cosméticos;470;2004700;48189090;Toalhas de cozinha (papel toalha de uso doméstico);01/07/2017;
